name,price,Aturan Pakai,Dosis,Efek Samping,Golongan Produk,Indikasi Umum,Kemasan,Komposisi,Kontra Indikasi,Manufaktur,No. Registrasi,Perhatian,uses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sildenafil Citrate 50 mg 4 Tablet,Rp96.500 - Rp168.500,Dikonsumsi satu jam sebelum melakukan aktivitas seksual,,,,,,,,,,,, aritmia yang mengancam nyawa dalam 6 bulan terakhir. Hipertensi (TD>170/110) atau hipotensi (TD<90/50) saat istirahat. Riwayat gangguan;SILDENAFIL CITRATE merupakan obat yang digunakan untuk mengobati gangguan fungsi seksual pada pria, yaitu disfungsi ereksi Obat ini bekerja dengan cara meningkatkan aliran darah ke alat kelamin pria sehingga dapat mempertahankan ereksi saat berhubungan seksual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viagra 50 mg 1 Tablet,Rp156.800 - Rp164.900,Dikonsumsi satu jam sebelum melakukan aktivitas seksual,,,,,,,,,,,, yaitu disfungsi ereksi Obat ini bekerja dengan cara meningkatkan aliran darah ke alat kelamin pria sehingga dapat mempertahankan ereksi saat berhubungan seksual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ericfil Tablet 100 mg,Rp77.100 - Rp104.000,Dikonsumsi satu jam sebelum melakukan aktivitas seksual,,,,,,,,,,,, 1 Strip @ 4 Tablet salut selaput;Sildenafil citrate 100 mg;Pasien yang menggunakan nitrat organik, baik secara teratur dan atau kadang-kadang. Hipersensitifitas.;Novell Pharmaceutical Laboratories;BPOM: DKL1333528917A1;HARUS DENGAN RESEP DOKTER. Pria yang tidak dianjurkan melakukan hubungan kelamin dikarenakan keadaan jantung dan pembuluh darah mereka. Pasien yang menderita infarksi miokardial, stroke, aritmia yang mengancam kehidupan dalam waktu 6 bulan. Pasien dengan hipotensi pada saat beristirahat (tekanan darah kurang dari 90/50) atau hipertensi (tekanan darah lebih dari 170/110). Penyakit gagal jantung atau arteri koroner menyebabkan angina tidak stabil. Retinitis pigmentosa.;ERICFIL merupakan obat yang digunakan untuk mengobati disfungsi ereksi Ericfil mengandung Sildenafil citrate adalah inhibitor selektif dari siklik guanosin monofosfat (cGMP) -spesifik phosphodiesterase tipe 5 (PDE5) Obat ini menghambat fosfodiesterase tipe-5 (PDE-5) yang bertanggung jawab pada proses degradasi siklik guanosin monofosfat (cGMP) di corpus cavernosum Penghambatan PDE-5 meningkatkan cGMP yang menghasilkan relaksasi sel otot polos pembuluh darah paru Sildenafil citrate cepat diserap setelah pemberian oral, dengan bioavailabilitas absolut sekitar 41% Obat ini dimetabolisme di hati (terutama oleh enzim sitokrom P-450 3A4) dan diubah menjadi metabolit aktif dengan sifat yang mirip dengan Sildenafil citrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cialis Tablet 10 mg,Rp197.300 - Rp203.500,Diberikan sebelum atau setelah makan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Disfungsi ereksi: 1 kali per hari,,,,,,,,,,, nitrat organik, atau nitrit organik dalam bentuk sediaan apapun: pria yang tidak dianjurkan untuk melakukan hubungan seks akibat penyakit KV tidak stabil yang dideritanya;;;;CIALIS 10 MG merupakan obat dengan kandungan Tadalafil Tadalafil digunakan untuk mengobati disfungsi ereksi dan dapat juga digunakan untuk mengobati penderita pembesaran prostat jinak (BPH), hipertensi pulmonal atau tekanan tinggi pada pembuluh darah arteri paru-paru Obat ini bekerja dengan cara melemaskan otot pembuluh darah dan meningkatkan aliran darah ke area tertentu dari tubuh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ericfil 50 mg Odf,Rp36.500 - Rp44.400,Cara penggunaan Ericfil ODF: 1. Buka kemasan dari bagian atas. 2. Tarik kemasan secara perlahan. 3. Letakan ODF di atas lidah dan biarkan larut,,,,,,,,,,,, hipotensi (tekanan darah <90/50 mmHg), riwayat stroke atau infark miokard, dan kelainan retina degeneratif herediter misalnya: retinitis pigmentosa.;Novell Pharmaceutical Laboratories;BPOM: DKL2233554519A1;Hati-hati penggunaan obat in pada pasien dengan riwayat gangguan kardiovaskular, pasien hipotensi akibat nitrate, pasien dengan riwayat stroke.;ERICFIL 50 MG ODF merupakan obat yang digunakan untuk mengobati gangguan fungsi seksual pada pria (disfungsi ereksi) Obat ini mengandung Sildenafil Citrate, yaitu suatu zat yang termasuk ke dalam golongan PDE-5 Inhibitor yang bekerja dengan cara meningkatkan aliran darah ke alat kelamin pria sehingga dapat mempertahankan ereksi saat berhubungan seksual Ericfil memiliki bentuk sediaan Oral Dissolving Film (ODF) Bentuk sediaan ODF ini, memiliki bentuk yang tipis dan fleksibel, sehingga memudahkan dalam penyimpanan dan nyaman digunakan oleh pasien yang mengalami kesulitan menelan tablet Selain itu, bentuk sediaan ODF mudah untuk menempel pada rongga mulut, cepat terdisolusi (larut) tanpa menggunakan air, dan rapid release,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sildenafil Citrate 100 mg 4 Tablet,Rp124.400 - Rp248.700,Dikonsumsi satu jam sebelum melakukan aktivitas seksual,,,,,,,,,,,, aritmia yang mengancam nyawa dalam 6 bulan terakhir. Hipertensi (TD>170/110) atau hipotensi (TD<90/50) saat istirahat. Riwayat gangguan;SILDENAFIL CITRATE merupakan obat yang digunakan untuk mengobati gangguan fungsi seksual pada pria, yaitu disfungsi ereksi Obat ini bekerja dengan cara meningkatkan aliran darah ke alat kelamin pria sehingga dapat mempertahankan ereksi saat berhubungan seksual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cialis 5 mg 14 Tablet,Rp697.000 - Rp716.000,Diberikan sebelum atau setelah makan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Disfungsi ereksi: 1 kali per hari,,,,,,,,,,, tekanan intraokular, reaksi hipersensitif. Reaksi hipersensitif (termasuk ruam), priapisme, mata merah nyeri.;Obat Keras (Merah);INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Pengobatan ketidakmampuan mencapai atau mempertahankan ereksi dengan baik untuk berhubungan seksual (disfungsi ereksi) pada pria dewasa, mengobati penderita pembesaran prostat jinak (BPH) dan hipertensi pulmonal atau tekanan tinggi pada pembuluh darah arteri paru-paru.;Dus, 2 Blister @ 14 Tablet Salut;Tadalafil 5 mg;Dikontraindikasikan pada terapi dengan nitrat;;;;CIALIS 5 MG merupakan obat dengan kandungan Tadalafil Tadalafil digunakan untuk mengobati disfungsi ereksi dan dapat juga digunakan untuk mengobati penderita pembesaran prostat jinak (BPH), hipertensi pulmonal atau tekanan tinggi pada pembuluh darah arteri paru-paru Obat ini bekerja dengan cara melemaskan otot pembuluh darah dan meningkatkan aliran darah ke area tertentu dari tubuh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozgra 50 mg Tablet,Rp69.500,Dikonsumsi satu jam sebelum melakukan aktivitas seksual,,,,,,,,,,,, memiliki riwayat stroke atau sedang menderita infark miokard, pasien yang memiliki gangguan retina degenarif herediter, pasien dengan hipotensi, penderita kerusakan hati berat, hipertensi, pasien dengan gangguan paru-paru dan diabetes.;Pharos;BPOM: DKL1121635217A1;HARUS DENGAN RESEP DOKTER.;ROZGRA 50 MG TABLET mengandung Sildenafil citrate, golongan inhibitor selektif (cGMP) Obat ini digunakan untuk mengatasi masalah disfungsi ereksi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viagra 100 mg 1 Tablet,Rp196.100 - Rp237.900,Dikonsumsi satu jam sebelum melakukan aktivitas seksual,,,,,,,,,,,, yaitu disfungsi ereksi Obat ini bekerja dengan cara meningkatkan aliran darah ke alat kelamin pria sehingga dapat mempertahankan ereksi saat berhubungan seksual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cialis Tablet 20 mg,Rp245.800 - Rp252.500,Diberikan sebelum atau setelah makan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Disfungsi ereksi: 1 kali per hari,,,,,,,,,,, gangguan fungsi jantung, infark miokard akut, stroke, aritmia, angina tidak stabil, gangguan fungsi ginjal, penggunaan bersamaan dengan obat golongan nitrat, NOS, dan guanylate cyclase stimulator.;Pyridam Farma;BPOM: DKI1973401817D1;HARUS DENGAN RESEP DOKTER. Konsultasikan pada dokter anda apabila memiliki kondisi sebagai berikut: Retinitis pigmentosa, Aortic stenosis, Hyperthrophic obstructive cardiomyopathy, deformasi penis, anemia bulan sabit, Myeloma multiple, leukemia, gangguan perdarahan, tukak lambung, gangguan ginjal dan hati, kehamilan dan menyusui.;CIALIS 20 MG merupakan obat dengan kandungan Tadalafil Tadalafil digunakan untuk mengobati disfungsi ereksi dan dapat juga digunakan untuk mengobati penderita pembesaran prostat jinak (BPH), hipertensi pulmonal atau tekanan tinggi pada pembuluh darah arteri paru-paru Obat ini bekerja dengan cara melemaskan otot pembuluh darah dan meningkatkan aliran darah ke area tertentu dari tubuh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prosogan FD 30 mg 14 Tablet,Rp355.000 - Rp362.800,Pagi hari sebelum makan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Esofagitis refluks Dewasa: Pengobatan: 30 mg 1 kali sehari,,,,,,,,,,, nefritis interstisial, diare terkait Clostridium difficile, infeksi saluran cerna (misalnya Salmonella, Campylobacter), defisiensi vitamin B12 (terapi jangka panjang). Gangguan sistem darah dan limfatik: Trombositopenia, leukopenia, eosinofilia. Gangguan mata: Gangguan penglihatan. Gangguan gastrointestinal: Diare, sakit perut, sembelit, mual, dispepsia, perut kembung, mulut atau tenggorokan kering. Jarang, kolitis, stomatitis. Gangguan umum dan kondisi situs admin: Kelelahan, nyeri dan reaksi situs inj (IV). Gangguan hepatobilier: Peningkatan enzim hati. Gangguan sistem kekebalan: Urtikaria. Gangguan metabolisme dan nutrisi: Edema perifer. Gangguan muskuloskeletal dan jaringan ikat: Artralgia, mialgia. Gangguan sistem saraf: Sakit kepala, pusing, vertigo, mengantuk, parestesia. Gangguan kejiwaan: Depresi, insomnia, kebingungan. Gangguan sistem reproduksi dan payudara: Ginekomastia. Gangguan kulit dan jaringan subkutan: Ruam, pruritus, eksim.;Obat Keras (Merah);INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Pengobatan tukak duodenum dan tukak lambung ringan, tukak peptik, refluks esofagitis, sindrom zollinger-ellison dan eradikasi H.pylori.;Dus, 2 Blister @ 14 Tablet;Lansoprazole 30 mg;Penderita yang hipersensitif terhadap lansoprazole, serta pasien yang sedang mengkonsumsi rilpivirine dan atazanavir.;Takeda;BPOM: DKI1952000115A1;HARUS DENGAN RESEP DOKTER. Pasien dengan keganasan lambung, faktor risiko berkurangnya penyerapan vitamin B12 atau berkurangnya simpanan tubuh;PROSOGAN FD 30 MG mengandung zat aktif Lansoprazole Lansoprazole adalah merupakan obat golongan proton pump inhibitor yang digunakan untuktukak duodenum dan tukak lambung ringan, tukak peptik, refluks esofagitis, sindrom zollinger-ellison dan eradikasi H pylori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S-Omevell 20 mg 10 Tablet,Rp181.600 - Rp185.300,,,,Obat Keras (Merah),Digunakan untuk mengobati Gastroesophageal Reflux Disease (GERD) dengan esofagitis (peradangan pada lapisan kerongkongan) atau simptom refluks yang berat dan pasien tukak lambung (Ulkus peptik) yang diakibatkan konsumsi OAINS.,Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sucralbat Suspensi 100 ml,Rp88.200 - Rp92.500,Dikonsumsi saat perut kosong,,,,,,,,,,,, pasien dengan gagal ginjal kronis karena obat ini bisa menyebabkan nefropati yang diinduksi oleh aluminium.;Interbat;BPOM: DKL2017629833A1;HARUS DENGAN RESEP DOKTER. Gangguan ginjal (hindari bila berat). Kehamilan dan menyusui. Sedian suspensi sebaiknya hanya digunakan sampai 1minggu setelah dibuka tutup segel.;Sucralbat merupakan obat yang digunakan untuk pengobatan pada tukak lambung dan usus, gastritis kronik Obat ini bekerja dengan cara membentuk lapisan pada dasar tukak sehingga melindungi tukak dari pengaruh agresif asam lambung dan pepsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trianta 10 Tablet,Rp2.900 - Rp5.800,Sebelum makan,Anak 6-12 tahun : 1/2-1 tablet,,,,,,,,,,, Penyakit ginjal, Reaksi alergi, hipersensitivitas;Ifars;BPOM: DBL8509201863A1;Gangguan ginjal dan diet rendah fospat, tidak dianjurkan untuk pengobatan kolik bayi, tidak digunakan terus-menerus sampai lebih dari 2 minggu, karena dikhawatirkan dapat terjadi ketergantungan fungsi lambung.;TRIANTA 10 TABLET mengandung zat aktif Aluminium hidroksida, Magnesium hidroksida dan Simetikon Obat ini digunakan untuk mengatasi gangguan pada salura pencernaan seperti gastritis, perut kembung, maag, dispepsia, tukak lambung dan tukak usus duabelas jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ulsafate Suspensi 100 ml,Rp59.900 - Rp65.800,Berikan pada saat perut kosong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vomizole 40 mg 10 Tablet,Rp260.500,Telan utuh dengan air 1 jam sebelum sarapan. Jangan dikunyah atau dihancurkan. Dalam terapi kombinasi untuk pengatasan H.pylori,,,,,,,,,,,, mengantuk, malaise, penglihatan kabur, ruam kulit dan pruritus.;Obat Keras (Merah);INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Dalam kombinasi dengan 2 antibiotik yang tepat untuk eradikasi H.pylori. Ulkus peptikum. Ulkus duodenum. Ulkus lambung, Inflamasi esofagus (refluks esofagus) sedang dan berat. Sindrom Zollinger-Ellison dan kondisi hipersekresi patologis lainnya.;Dus, 1 Blister @ 10 Tablet Salut Selaput;Pantoprazol Sodium 40 mg;Hipersensitivitas;Dexa Medica;BPOM: DKL1505051215B1;HARUS DENGAN RESEP DOKTER. Tidak untuk keluhan gastrointestinal (lambung dan usus) yang ringan seperti dispepsia karena kecemasan. Kategori Kehamilan : Kategori B: Mungkin dapat digunakan oleh wanita hamil. Penelitian pada hewan uji tidak memperlihatkan ada nya risiko terhadap janin, namun belum ada bukti penelitian langsung terhadap wanita hamil. Penghambat pompa proton sebaiknya digunakan dengan hati-hati pada pasien dengan penyakit hati. Penghambat pompa proton dapat menutupi gejala kanker lambung, perhatian khusus perlu diberikan pada orang-orang yang menunjukkan gejala-gejala yang membahayakan (turunnya berat badan yang signifikan, muntah yang berulang, disfagia, hematemesis atau melena).;VOMIZOLE merupakan obat yang mengandung Pantoprazole Pantoprazole termasuk golongan penghambat pompa proton/proton pump inhibitors (PPI) Obat ini gunakan untuk ulkus duodenum, ulkus lambung, refluks esofagus (sedang dan berat), dan Sindrom Zollinger-Ellison Pantoprazole bekerja dengan menghambat sistem enzim adenosin trifosfatase hidrogen-kalium (pompa proton) dari sel parietal lambung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acitral 4 Tablet,Rp6.200 - Rp7.800,Tablet dikunyah,,,,,,,,,,,, hiatus hernia, tukak lambung dan tukak usus duabelas jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anflat 10 Tablet,Rp7.100 - Rp7.800,Diberikan saat perut kosong : 1 jam sebelum makan atau 2 jam sesudah makan. Tablet dikunyah sampai halus sebelum ditelan,Dewasa : 3-4 x sehari 1-2 tablet kunyah ,,,,,,,,,,ANFLAT 10 TABLET mengandung kombinasi Magnesium hydroxide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anflat Sirup 100 ml,Rp18.700 - Rp30.400,Diberikan saat perut kosong : 1 jam sebelum makan atau 2 jam sesudah makan,Dewasa : 3-4 x sehari 5-10 ml ,,,,,,,,,,ANFLAT SIRUP 100 ML merupakan obat yang digunakan untuk mengatasi gangguan pada saluran pencernaan seperti gastritis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becantex 100 mg 10 Tablet,Rp27.200 - Rp42.700,Sebelum atau sesudah makan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlosid 10 Tablet,Rp4.000 - Rp6.500,Diminum saat perut kosong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biogastron 10 Tablet,Rp7.000,Dikonsumsi 1 jam sebelum makan,,,,,,,,,,,, tukak usus 12 jari, dengan gejala-gejala seperti mual, nyeri lambung, nyeri ulu hati.;Dus, 10 Strip @ 10 Tablet Kunyah;Per tablet mengandung : Alumunium hidroksida 400 mg, Magnesium trisilikat 400 mg, Simethicon 50 mg.;Jangan di berikan pada penderita gangguan fungsi ginjal yang berat, karena dapat menimbulkan hipermagnesia (kadar magnesium dalam darah meningkat). Tidak boleh digunakan pada pasien yang hipersensitif terhadap aluminium hidroksida, magnesium hidroksida, simetikon atau komponen lain dalam formulasi obat ini.;Bernofarm;BPOM: DBL8102300663A1;Tidak dianjurkan untuk digunakan secara terus menerus selama lebih dari 2 minggu, kecuali atas petunjuk dokter. Bila sedang menggunakan obat tukak lambung lain seperti simetidin dan antibiotika tetrasiklin, sebaiknya diberikan dengan selang waktu 1-2 jam. Tidak dianjurkan pemberian pada anak-anak di bawah 6 tahun, kecuali atas petunjuk dokter, karena biasanya kurang jelas penyebab gangguan penyakitnya. Hati-hati pemberian pada penderita diet fosfor rendah dan pemakaian lama, karena dapat mengurangi kadar fosfor dalam darah.;Biogastron merupakan obat dengan kandungan Aluminium hidroksida kering, Magnesium Trisilikat, dan Simetikon Obat ini digunakan untuk mengurangi gejala-gejala yang berhubungan dengan kelebihan asam lambung, gastritis, tukak lambung, tukak usus 12 jari, dengan gejala-gejala seperti mual, nyeri lambung, nyeri ulu hati Kombinasi Aluminium hidroksida dan Magnesium trisilikat merupakan antasida yang bekerja menetralkan asam lambung dan menginaktifkan pepsin, sehingga reda nyeri ulu hati akibat iritasi oleh asam lambung dan pepsin berkurang Disamping itu, efek laksatif dan Magnesium hidroksida akan mengurangi efek konstipasi dari Aluminium Hidroksida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bufantacid 10 Tablet,Rp5.800,Tabet dikunyah 1 jam sebelum makan atau 2 jam sesudah makan dan menjelang tidur malam,Dewasa: 1-2 tablet 3-4 kali sehari. Anak-anak usia 6-12 tahun: 1/2-1 tablet 3-4 kali sehari,Konstipasi,,,,,,,,,, gangguan hati, gagal jantung, edema, hipomahnesaemia, dan hipofosfatemia;Bufa Aneka;BPOM: DBL9300910663A1;Penggunaan > 2 minggu. Anak < 6 tahun. Diet rendah fosfor;BUFANTACID 10 TABLET mengandung zat aktif AlOH, MgOH, dan Simeticone Obat ini digunakan untuk mengatasi gejala-gejala yang berhubungan dengan kelebihan asam lambung, tukak lambung, tukak usus dengan gejala seperti mual, kembung dan perasaan penuh pada lambung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caprazol 30 mg 10 Kapsul,Rp106.400 - Rp177.600,Diberikan sebelum atau 1 jam sesudah makaan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Esofagitis refluks Dewasa: Pengobatan: 30 mg 1 kali sehari,,,,,,,,,,, yurtikaria, kembung, konstipasi, depresi Jarang terjadi : leukopenia, trombositopenia;Obat Keras (Merah);Tukak duodenum, tukak lambung jinak, refluks esofagitis;Dus, 2 Strip @ 10 Kapsul Lepas Lambat;Lansoprazole 30 mg;Hipersensitivitas.;Caprifarmindo;BPOM: DKL1032404103A1;HARUS DENGAN RESEP DOKTER. Pasien dengan gangguan hati, lanjut usia, wanita hamil dan menyusui, anak. Kemungkinan adanya keganasan harus disingkirkan dahulu jika ada dugaan tukak lambung;CAPRAZOL 30 MG mengandung zat aktif Lansoprazole Lansoprazole merupakan obat golongan proton pump inhibitor yang digunakan untuk mengatasi gejala tukak duodenum dan tukak lambung ringan, tukak peptik, refluks esofagitis, sindrom zollinger-ellison dan eradikasi H pylori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carsida 10 Tablet,Rp3.500 - Rp9.400,diminum diantara waktu makan dan menjelang tidur,1-2 tablet kunyah,diare,,,,,,,,,, tukak lambung dan usus duabelas jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clast 0.5 mg 10 Tablet,Rp29.500,Berikan 30 menit sebelum makan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Dewasa : 1 tablet,,,,,,,,,,, menyusui. - Anak-anak. - Dapat mengganggu kemampuan mengemudi atau mengoperasikan mesin.;CLAST merupakan obat dengan kandungan Clebopride yang digunakan untuk ulkus peptikum, gastroduodenitis, mual, dan muntah Clebopride memiliki efek antiemetik dan pengaturan motilitas saluran pencernaan yang bekerja dengan meningkatkan aliran darah pada mukosa lambung dan mempercepat pengosongan lambung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compraz 30 mg 10 Kapsul,Rp165.200 - Rp184.800,Pagi hari sebelum makan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Ulkus duodenum : 1 kali sehari 30 mg selama 4 minggu. Benigna ulkus gaster : 1 kali sehari 30 mg selama 8 minggu. Refluks esofagitis : 1 kali sehari 30 mg selama 4 minggu.,Sakit kepala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dexanta 10 Tablet,Rp3.000 - Rp4.300,Diberikan diantara waktu makan. Tablet dikunyah sampai halus sebelum ditelan,3 x sehari 1-2 tablet kunyah,Diare,,,,,,,,,, hiatus hernia, tukak lambung dan tukak usus duabelas jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Digest 30 mg 10 Kapsul,Rp46.000 - Rp174.200,Pagi hari sebelum makan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Esofagitis refluks Dewasa: Pengobatan: 30 mg 1 kali sehari,,,,,,,,,,, sembelit, urtikaria, pruritus. Kadang : artralgia, edema perifer, depresi. Jarang : trombositopedia, eosinofilia, lekopenia. Peningkatan sementara nilai tes fungsi hati;Obat Keras (Merah);Pengobatan ulkus duodenum, tukak lambung, dan refluks esofagitis;Kapsul 30 Mg X 20;Lansoprazole 30 mg;Lansoprazole jangan diberikan kepada pasien yang hipersensitif atau alergi terhadap lansoprazole.;Dankos Farma;BPOM: DKL9504413203A1;HARUS DENGAN RESEP DOKTER. Gangguan hati, lanjut usia, anak. Hamil dan laktasi;Digest mengandung zat aktif Lansoprazole Lansoprazole merupakan obat golongan proton pump inhibitor yang digunakan untuk mengatasi gejala tukak duodenum dan tukak lambung ringan, tukak peptik, refluks esofagitis, sindrom zollinger-ellison dan eradikasi H pylori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erpepsa Sirup 100 ml,Rp58.900,Saat perut kosong : 1 jam sebelum makan atau 2 jam sesudah makan dan menjelang tidur malam,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Dewasa : 4 x sehari 2 sendok takar (10 ml),Mulut kering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erphalanz 30 mg 10 Kapsul,Rp166.300 - Rp168.100,Diberikan sebelum makan,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Untuk tukak duodenum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esoferr 40 mg 10 Kapsul,Rp190.300 - Rp199.000,Dikonsumsi saat perut kosong (1 jam sebelum makan). Telan seluruh tablet atau dilarutkan dalam air.,PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Gastroesophageal Reflux Disease (GERD) : Dewasa : 20-40 mg,,,,,,,,,,, malaise, penglihatan kabur, ruam kulit dan pruritus. Dermatitis.;Obat Keras (Merah);INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Mengobati Gastroesophageal Reflux Disease (GERD) dengan esofagitis (peradangan pada lapisan kerongkongan) atau simptom refluks yang berat dan pasien tukak lambung (Ulkus peptik) yang disebabkan H.Pylori dalam terapi kombinasi dan diakibatkan konsumsi OAINS.;Dus, 3 Blister @ 10 Kapsul;Esomeprazole 40 mg;Hipersensitivitas.;Ferron Par Pharmaceutical;BPOM: DKL2134616203A1;HARUS DENGAN RESEP DOKTER. Tidak untuk keluhan gastrointestinal (lambung dan usus) yang ringan seperti dispepsia karena kecemasan. Penghambat pompa proton sebaiknya digunakan dengan hati-hati pada pasien dengan penyakit hati, gagal ginjal. Penghambat pompa proton dapat menutupi gejala kanker lambung, perhatian khusus perlu diberikan pada orang-orang yang menunjukkan gejala-gejala yang membahayakan (turunnya berat badan yang signifikan, muntah yang berulang, disfagia, hematemesis atau melena). Kategori Kehamilan : Kategori C: Mungkin berisiko. Obat digunakan dengan hati-hati apabila besarnya manfaat yang diperoleh melebihi besarnya risiko terhadap janin. Penelitian pada hewan uji menunjukkan risiko terhadap janin dan belum terdapat penelitian langsung terhadap wanita hamil. Hindarkan pemberian kepada wanita menyusui, konsultasikan kepada tenaga medis apabila sedang menyusui.;Esoferr merupakan obat yang mengandung zat aktif Esomeprazol, yang termasuk golongan penghambat pompa proton/Proton Pump Inhibitors (PPI) Esomeprazole termasuk obat golongan penghambat pompa proton/Proton Pump Inhibitors (PPI) Esomeprazole memilki efek menurunkan produksi asam lambung Obat ini digunakan untuk Gastroesophageal Reflux Disease (GERD) dan kondisi lainnya yang diakibatkan oleh kenaikan asam lambung seperti refluks esofagal erosif Obat ini juga digunakan untuk ulkus peptikum yang disebabkan H Pylori dalam terapi kombinasi dan yang diakibatkan konsumsi OAINS Esomeprazole adalah S-isomer dari omeprazole yang bekerja dengan menghambat sistem enzim adenosin trifosfatase hidrogen-kalium (pompa proton) dari sel parietal lambung Penghambatan ini menyebabkan penghambatan sekresi asam lambung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
